pID;instanceNumber;block;trial;answer;correct;timeSpent;randomYes.1.Left.No.Right.Yes.;error;v;l;id;type;sol;nVariables;nLiterals;nClauses;ratio;phaseT;region;solution;solvetime;restarts;conflicts;decisions;propagations;clauses;literals
sat02;34;3;10;0;1; 32,9911000;1;NA;1,3,5,3,4,5,1,2,5,1,3,5,1,3,5,1,3,4,1,2,3,2,3,5,1,3,5,1,2,5,3,4,5,1,4,5,1,4,5,1,2,5,1,3,4,2,4,5,2,3,4,1,3,5,1,2,4,1,4,5,2,3,4,2,3,5,2,3,5,1,3,4,3,4,5,2,3,5,2,3,4,3,4,5,1,4,5,1,2,3,1,2,5,1,2,5,2,3,4,1,4,5,3,4,5;1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1;7.036-714;5;0;5;105;35;7,0;0;Overconstrained;0;1,750;1;4;3; 8;35;5
sat02;35;4;10;0;1; 57,9697300;0;NA;1,3,5,1,3,5,1,2,3,1,3,4,3,4,5,1,2,3,1,4,5,1,2,3,3,4,5,3,4,5,1,3,5,1,3,4,2,4,5,1,3,4,1,2,4,2,3,5,1,2,4,2,3,4,1,2,5,1,2,4,2,3,4,1,2,3,1,2,3,3,4,5,2,4,5,3,4,5,2,3,4,1,4,5,2,3,5,1,2,5,1,3,4,2,3,4,1,4,5,2,3,4,1,2,4;1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1;7.036-922;5;0;5;105;35;7,0;0;Overconstrained;0;2,254;1;4;3; 8;35;5
sat02;36;1; 4;0;1; 80,9938200;0;NA;1,3,5,3,4,5,3,4,5,1,2,3,1,3,4,1,2,3,1,2,5,3,4,5,2,3,5,1,4,5,1,4,5,1,2,5,1,3,5,1,4,5,1,4,5,3,4,5,1,3,5,1,3,4,2,3,5,1,2,5,1,2,3,1,2,4,2,3,4,1,3,4,2,4,5,1,2,4,3,4,5,2,3,5,1,2,3,1,4,5,1,2,4,1,3,5,1,2,5,1,4,5,2,3,4;1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0;7.036-353;5;0;5;105;35;7,0;0;Overconstrained;0;2,257;1;4;3; 7;35;5
sat02;37;2;10;0;1; 93,9264800;0;NA;2,4,5,3,4,5,1,2,3,1,4,5,1,3,5,1,2,3,3,4,5,2,3,5,1,3,5,1,4,5,1,4,5,1,2,5,3,4,5,2,3,4,2,3,4,1,2,5,1,2,4,1,4,5,1,2,4,2,3,5,2,3,4,1,3,5,3,4,5,1,3,5,2,4,5,1,2,4,2,3,5,1,4,5,1,2,4,1,2,5,1,3,4,1,2,5,2,3,4,1,4,5,1,2,4;1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1;7.036-192;5;0;5;105;35;7,0;0;Overconstrained;0;1,727;1;4;3; 8;35;5
sat02;38;2;16;0;1; 78,2327000;0;NA;3,4,5,1,2,3,2,3,5,1,4,5,2,3,4,1,4,5,1,4,5,1,2,5,1,3,4,1,2,5,2,3,4,2,3,5,1,3,4,2,4,5,1,2,3,1,2,4,2,3,5,1,2,4,2,3,4,1,2,4,2,3,5,1,2,3,1,2,3,1,2,3,1,3,4,2,4,5,1,3,5,3,4,5,1,4,5,1,2,4,1,2,5,1,2,5,1,3,4,2,3,5,1,2,4;0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1;7.036-726;5;0;5;105;35;7,0;0;Overconstrained;0;2,214;1;4;3;10;35;5
sat02;39;4; 6;0;1; 50,7554900;0;NA;3,4,5,3,4,5,1,3,4,1,2,5,1,2,3,1,3,4,3,4,5,1,2,3,3,4,5,1,4,5,1,4,5,1,2,5,1,3,5,3,4,5,1,3,5,1,3,5,2,3,5,2,3,4,1,2,3,2,3,5,1,2,4,1,2,3,1,3,5,2,4,5,1,2,4,3,4,5,2,4,5,2,4,5,2,4,5,2,3,4,1,2,4,1,4,5,1,2,5,1,2,5,3,4,5;0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1;7.036-570;5;0;5;105;35;7,0;0;Overconstrained;0;1,165;1;4;3;10;35;5
sat02;40;1;10;0;1; 79,1624300;1;NA;1,3,5,1,2,4,1,3,4,1,2,5,1,3,5,1,2,3,2,3,5,2,4,5,1,2,5,2,3,4,1,4,5,1,4,5,2,4,5,1,4,5,1,3,5,2,3,4,2,4,5,1,3,4,1,2,3,1,2,4,2,3,4,2,3,5,1,3,5,2,4,5,3,4,5,1,3,5,2,4,5,2,3,4,1,2,3,1,2,4,1,3,4,1,2,5,2,3,5,2,3,4,1,2,4;1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1;7.036-820;5;0;5;105;35;7,0;0;Overconstrained;0;1,024;1;4;3; 8;35;5
sat02;41;3; 6;0;1; 72,4670000;1;NA;2,4,5,1,4,5,1,2,5,1,3,5,1,2,3,1,3,4,1,4,5,1,4,5,2,3,4,1,4,5,1,2,3,1,3,4,1,3,5,1,4,5,3,4,5,2,3,4,2,4,5,2,3,5,1,2,4,2,3,4,2,3,5,1,2,5,1,3,4,1,2,4,1,3,5,2,4,5,2,3,4,2,3,4,3,4,5,2,3,5,2,3,5,1,2,5,1,2,5,2,3,5,3,4,5;1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1;7.036-952;5;0;5;105;35;7,0;0;Overconstrained;0;2,091;1;4;3; 9;35;5
sat02;42;1;16;0;1; 76,3785100;1;NA;3,4,5,3,4,5,1,3,5,1,3,4,1,3,5,3,4,5,2,3,4,1,4,5,1,4,5,1,4,5,1,2,3,1,3,4,1,3,5,3,4,5,1,3,4,2,4,5,2,3,5,1,2,4,2,3,5,2,4,5,2,4,5,1,2,4,2,3,4,1,2,5,1,2,5,1,2,3,1,2,3,1,2,3,2,4,5,1,2,4,2,4,5,2,3,4,1,4,5,2,3,5,1,3,4;0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1;7.036-197;5;0;5;105;35;7,0;0;Overconstrained;0;0,000;1;4;3; 7;35;5
sat02;43;4;16;0;1; 67,1347300;0;NA;3,4,5,3,4,5,1,3,4,1,3,5,1,3,5,1,2,3,2,4,5,2,3,5,1,3,5,1,4,5,1,4,5,1,3,5,1,4,5,2,4,5,1,3,5,2,4,5,1,2,3,1,2,4,2,3,5,2,3,5,2,3,5,1,2,4,2,3,4,1,2,5,1,3,4,2,4,5,1,2,4,2,4,5,1,2,4,1,2,4,1,3,4,1,2,5,2,3,5,2,3,4,1,2,4;0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1;7.036-341;5;0;5;105;35;7,0;0;Overconstrained;0;0,000;1;4;3;10;35;5
sat02;44;2; 6;0;1; 76,3651300;1;NA;3,4,5,1,2,3,1,3,4,1,2,3,1,2,5,1,4,5,2,3,4,1,4,5,1,4,5,2,4,5,2,3,4,1,2,5,1,4,5,1,2,4,2,3,5,1,2,3,2,4,5,1,2,3,2,3,5,1,3,5,2,3,4,2,4,5,1,2,4,2,4,5,2,4,5,2,3,4,3,4,5,1,2,4,2,3,5,1,3,4,1,2,4,1,2,5,1,2,5,2,3,5,2,3,4;0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0;7.036-535;5;0;5;105;35;7,0;0;Overconstrained;0;0,890;1;4;3; 8;35;5
sat02;45;3; 4;0;1; 67,1839700;1;NA;1,3,5,3,4,5,1,2,5,1,2,3,1,2,5,1,4,5,2,3,5,2,3,4,1,2,5,1,4,5,2,3,4,3,4,5,1,3,5,1,3,4,2,4,5,1,2,5,1,2,4,1,4,5,1,2,4,2,3,4,1,2,5,1,2,3,1,2,4,1,2,3,3,4,5,2,4,5,2,4,5,2,3,4,1,4,5,1,2,4,2,3,5,1,3,4,2,3,5,1,4,5,2,3,4;1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0;7.036-381;5;0;5;105;35;7,0;0;Overconstrained;0;2,032;1;4;3; 7;35;5
sat02;46;2; 4;0;1; 77,6469400;0;NA;1,3,4,3,4,5,1,2,4,1,2,5,2,4,5,2,3,4,1,4,5,1,2,3,1,3,5,1,4,5,1,3,5,2,3,4,3,4,5,2,3,4,1,3,4,1,2,5,1,2,4,1,4,5,1,2,4,2,3,5,2,3,5,1,2,3,1,2,3,1,2,3,2,4,5,2,4,5,2,4,5,2,3,4,3,4,5,2,4,5,1,2,5,1,3,4,2,3,5,1,4,5,2,3,4;0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0;7.036-595;5;0;5;105;35;7,0;0;Overconstrained;0;0,952;1;4;3; 9;35;5
sat02;47;1; 6;0;1; 88,5103700;1;NA;3,4,5,3,4,5,1,2,5,1,4,5,1,2,3,1,2,3,1,2,3,1,2,5,2,3,4,1,4,5,1,2,5,1,3,5,1,3,5,3,4,5,2,3,5,2,4,5,1,2,3,1,2,4,2,3,5,1,2,4,1,2,5,1,2,5,1,2,4,1,2,3,1,2,4,1,3,5,2,4,5,2,3,5,1,2,4,1,2,5,1,4,5,2,3,5,2,3,5,3,4,5,2,4,5;0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0;7.036-330;5;0;5;105;35;7,0;0;Overconstrained;0;1,907;1;4;3; 7;35;5
sat02;48;4; 4;0;1; 66,1170800;1;NA;3,4,5,1,2,5,1,3,5,1,2,3,1,3,4,2,4,5,1,2,5,1,4,5,1,3,4,1,3,5,1,4,5,1,3,5,3,4,5,1,3,5,1,3,4,1,4,5,1,2,4,1,2,5,1,2,4,1,2,3,1,3,5,1,3,4,2,4,5,1,2,4,2,4,5,2,4,5,2,4,5,2,3,4,2,3,5,1,2,4,2,3,5,1,2,5,1,3,4,2,3,4,3,4,5;0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1;7.036-277;5;0;5;105;35;7,0;0;Overconstrained;0;0,193;1;4;3; 7;35;5
sat02;49;3;13;1;1; 26,6028600;0;NA;2,3,5,1,4,5,1,2,5,3,4,5,1,2,4,1,2,3,1,3,5,2,3,4,1,3,5,1,2,4;1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1;2.0-279;6;1;5; 30;10;2,0;0;Underconstrained;1;5,339;1;0;5; 5;10;5
sat02;50;3; 9;1;1; 23,5153700;1;NA;1,2,4,1,2,3,1,3,4,3,4,5,1,2,5,1,2,5,2,3,4,1,2,5,3,4,5,1,2,3;1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1;2.0-714;6;1;5; 30;10;2,0;0;Underconstrained;1;5,770;1;0;4; 5;10;5
sat02;51;4; 9;1;1; 22,5027100;1;NA;3,4,5,1,4,5,2,3,5,2,3,4,2,3,4,1,2,4,3,4,5,1,3,4,1,2,5,3,4,5;0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1;2.0-922;6;1;5; 30;10;2,0;0;Underconstrained;1;3,762;1;0;4; 5;10;5
sat02;52;1; 2;1;1; 28,1671900;0;NA;3,4,5,1,3,5,1,2,4,2,3,4,1,2,3,2,3,4,2,3,5,2,3,4,1,3,4,3,4,5;0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1;2.0-353;6;1;5; 30;10;2,0;0;Underconstrained;1;2,950;1;0;6; 5;10;5
sat02;53;2; 9;1;1; 21,1016400;1;NA;3,4,5,1,4,5,1,2,4,2,3,5,1,3,4,1,2,5,1,2,5,1,2,3,2,3,4,3,4,5;0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1;2.0-192;6;1;5; 30;10;2,0;0;Underconstrained;1;6,775;1;0;4; 5;10;5
sat02;54;2;13;1;1; 16,9864200;1;NA;2,3,5,1,4,5,2,4,5,3,4,5,1,3,4,1,2,5,2,3,4,1,3,4,3,4,5,2,4,5;1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1;2.0-726;6;1;5; 30;10;2,0;0;Underconstrained;1;6,712;1;0;4; 5;10;5
sat02;55;4; 5;1;1; 23,8164300;0;NA;3,4,5,1,4,5,1,4,5,1,2,5,2,3,5,2,3,5,1,2,3,1,2,5,1,4,5,1,3,5;1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1;2.0-570;6;1;5; 30;10;2,0;0;Underconstrained;1;5,005;1;1;4; 8;10;5
sat02;56;1; 9;1;1; 25,0365200;0;NA;1,3,5,3,4,5,1,2,5,1,3,4,1,2,4,1,2,3,1,2,5,1,2,5,1,3,4,1,3,5;1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0;2.0-820;6;1;5; 30;10;2,0;0;Underconstrained;1;6,003;1;0;4; 5;10;5
sat02;57;3; 5;1;1; 24,1861600;0;NA;2,4,5,1,2,3,1,4,5,1,2,4,1,2,3,1,2,3,2,3,5,2,3,5,2,3,4,1,3,4;0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1;2.0-952;6;1;5; 30;10;2,0;0;Underconstrained;1;3,734;1;2;6; 8;10;5
sat02;58;1;13;1;1; 24,5670500;1;NA;1,2,4,1,3,5,1,3,5,1,3,4,1,2,4,1,2,3,1,2,5,2,3,5,2,3,5,1,2,4;1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1;2.0-197;6;1;5; 30;10;2,0;0;Underconstrained;1;6,074;1;0;4; 5;10;5
sat02;59;4;13;1;1; 19,2532000;0;NA;3,4,5,2,3,4,1,2,3,1,3,5,1,3,4,1,2,5,2,3,4,1,2,5,2,3,5,1,2,4;0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1;2.0-341;6;1;5; 30;10;2,0;0;Underconstrained;1;4,762;1;0;4; 5;10;5
sat02;60;2; 5;1;1; 19,6347600;1;NA;3,4,5,1,3,4,1,4,5,1,3,5,1,2,3,1,2,3,2,3,4,1,3,4,1,2,5,3,4,5;1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1;2.0-535;6;1;5; 30;10;2,0;0;Underconstrained;1;6,678;1;0;5; 5;10;5
sat02;61;3; 2;1;1; 42,2645400;0;NA;1,4,5,2,4,5,1,2,5,1,2,5,1,2,4,3,4,5,2,3,4,1,4,5,2,3,5,1,2,4;1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1;2.0-381;6;1;5; 30;10;2,0;0;Underconstrained;1;3,736;1;0;4; 5;10;5
sat02;62;2; 2;1;1; 17,1702500;0;NA;2,4,5,1,3,4,1,2,5,1,3,4,1,2,4,1,3,5,3,4,5,1,3,4,1,2,3,2,3,4;1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0;2.0-595;6;1;5; 30;10;2,0;0;Underconstrained;1;5,150;1;0;5; 5;10;5
sat02;63;1; 5;1;1; 22,5677200;1;NA;1,2,4,1,2,4,3,4,5,2,3,4,1,2,4,3,4,5,1,2,3,1,3,5,2,3,4,1,2,4;1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1;2.0-330;6;1;5; 30;10;2,0;0;Underconstrained;1;2,049;1;2;5;10;10;5
sat02;64;4; 2;1;1; 19,1798600;1;NA;3,4,5,1,2,4,3,4,5,2,3,5,2,3,4,1,4,5,2,3,4,1,2,3,1,3,4,1,2,4;0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1;2.0-277;6;1;5; 30;10;2,0;0;Underconstrained;1;2,852;1;0;4; 5;10;5
sat03; 1;2; 2;0;1;110,0000000;0;NA;2,4,5,1,2,5,1,3,5,1,2,3,1,2,5,2,3,4,1,4,5,1,4,5,2,4,5,3,4,5,1,3,5,1,3,4,2,3,4,1,2,4,2,3,4,1,3,5,1,3,4,2,4,5,1,2,4,1,2,5,1,3,4,1,2,5,1,4,5,3,4,5;1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1;4.8-45;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat03; 2;2;10;0;1;110,0000000;1;NA;3,4,5,3,4,5,1,3,5,1,3,5,1,3,4,3,4,5,2,3,5,1,3,5,1,4,5,1,2,3,2,4,5,1,4,5,3,4,5,1,3,5,2,3,5,2,3,4,1,2,5,2,3,4,1,3,5,1,3,4,2,4,5,1,2,4,1,4,5,2,3,4;0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0;4.8-89;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat03; 3;3;10;0;1;101,9137000;1;NA;3,4,5,1,2,5,1,4,5,1,4,5,1,2,5,2,3,4,1,3,5,1,3,4,1,2,4,1,4,5,1,2,5,1,2,4,1,2,3,1,3,5,1,3,4,2,4,5,2,4,5,2,3,4,2,3,5,2,3,5,1,2,4,1,2,5,1,4,5,1,2,4;0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1;4.8-592;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 9;24;5
sat03; 4;1; 2;0;1;110,0000000;0;NA;1,3,5,3,4,5,1,2,3,1,3,4,1,2,3,1,2,5,2,4,5,2,4,5,1,3,4,1,2,5,2,3,4,1,2,5,1,2,3,1,2,4,2,3,4,1,3,4,2,4,5,1,2,4,2,4,5,1,2,4,1,4,5,1,3,4,1,2,4,1,3,4;1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0;4.8-842;1;0;5; 72;24;4,8;1;Phase Transition;0;1,011;1;4;3; 9;24;5
sat03; 5;4; 2;0;1; 62,9554400;0;NA;1,2,3,1,2,5,1,3,5,1,3,5,1,2,3,1,2,5,2,4,5,1,3,5,2,3,5,1,2,4,2,3,4,2,3,5,1,2,3,1,2,3,1,2,3,1,2,3,2,4,5,3,4,5,2,3,5,1,2,5,1,2,5,1,3,4,2,3,5,1,2,4;0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1;4.8-885;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat03; 6;3; 2;0;1;105,8075000;1;NA;3,4,5,3,4,5,1,3,5,1,3,4,1,3,4,1,2,3,2,3,5,1,4,5,1,2,5,1,3,4,3,4,5,2,3,4,1,3,5,1,2,4,2,3,5,1,2,4,2,3,5,1,2,4,3,4,5,1,3,4,1,2,5,2,3,4,1,4,5,2,3,4;0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0;4.8-722;1;0;5; 72;24;4,8;1;Phase Transition;0;0,994;1;5;4; 9;24;5
sat03; 7;1;10;0;1;110,0000000;0;NA;1,3,5,3,4,5,1,3,4,3,4,5,1,3,5,2,3,5,3,4,5,1,3,5,1,3,5,1,2,3,1,2,4,2,3,5,1,2,4,2,3,5,2,3,5,1,2,3,2,3,4,1,2,5,1,3,5,1,2,3,2,4,5,2,3,5,2,3,4,2,3,5;1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0;4.8-272;1;0;5; 72;24;4,8;1;Phase Transition;0;0,992;1;4;3; 9;24;5
sat03; 8;4;10;0;1;110,0000000;1;NA;1,2,3,1,3,4,1,2,3,3,4,5,1,2,3,2,4,5,1,3,5,1,2,5,1,3,4,1,3,5,1,3,4,1,2,4,1,4,5,1,2,4,2,3,5,2,3,5,2,3,4,1,3,4,2,4,5,2,4,5,1,2,5,1,3,4,2,3,4,2,3,5;1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0;4.8-280;1;0;5; 72;24;4,8;1;Phase Transition;0;1,001;1;4;3; 9;24;5
sat03; 9;2; 1;0;0;110,0000000;0;NA;2,4,5,3,4,5,1,3,4,1,2,3,2,3,5,2,3,4,3,4,5,1,2,5,1,3,5,1,3,5,2,3,4,1,3,5,1,2,5,1,2,4,1,3,5,2,4,5,2,3,4,1,4,5,2,3,5,1,2,3,1,2,5,1,2,5,2,3,5,3,4,5;1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1;4.8-251;2;1;5; 72;24;4,8;1;Phase Transition;1;0,991;1;1;3; 6;24;5
